|Theme|Sub-theme|Candidate|Proposition|Priority|Keywords|Data_origin|Data_source|Created_at|Updated_at
375| Emplois & Economie|    Dialogue social & syndicats    | Jean-Luc Mélenchon|Mettre fin au monopole de la parole des patrons par le Medef et fonder la représentativité des organisations patronales sur la base d'élections des chefs d'entreprise, comme pour les syndicats de salariés.|0||Programme|IFRAP|2022-01-20|2022-01-20
376| Emplois & Economie|    Dialogue social & syndicats    | Jean-Luc Mélenchon|Faire voter un loi d'amnistie pour les syndicalistes, militants écologistes, associatifs et les Gilets jaunes qui ont été condamnés pour leur participation à la vie publique.|0||Programme|IFRAP|2022-01-20|2022-01-20
377| Emplois & Economie|    Dialogue social & syndicats    | Valérie Pécresse|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
378| Emplois & Economie|    Dialogue social & syndicats    | Fabien Roussel|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
379| Emplois & Economie|    Dialogue social & syndicats    | Christiane Taubira |Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
380| Emplois & Economie|    Dialogue social & syndicats    | Eric Zemmour |Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
381| Emplois & Economie|    Formation professionnelle & apprentissage    | Nicolas  Dupont-Aignan|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
382| Emplois & Economie|    Formation professionnelle & apprentissage    | Anne Hidalgo|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
383| Emplois & Economie|    Formation professionnelle & apprentissage    | Yannick Jadot|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
384| Emplois & Economie|    Formation professionnelle & apprentissage    | Marine Le Pen|Un chèque formation pour les entreprises.|0||Programme|IFRAP|2022-01-20|2022-01-20
385| Emplois & Economie|    Formation professionnelle & apprentissage    | Marine Le Pen|Revaloriser la rémunération des apprentis.|0||Programme|IFRAP|2022-01-20|2022-01-20
386| Emplois & Economie|    Formation professionnelle & apprentissage    | Jean-Luc Mélenchon|Garantir le maintien du revenu en cas de reconversion ou de formation et donner à chaque salarié le droit à 36 heures de formation par an, librement utilisables dans le domaine de son choix.|0||Programme|IFRAP|2022-01-20|2022-01-20
387| Emplois & Economie|    Formation professionnelle & apprentissage    | Jean-Luc Mélenchon|Intégrer les périodes de stages et d'apprentissages dans la sécurité sociale professionelle (ancienneté, congés, formation).|0||Programme|IFRAP|2022-01-20|2022-01-20
388| Emplois & Economie|    Formation professionnelle & apprentissage    | Jean-Luc Mélenchon|Créer des centres polytechniques professionnels.|0||Programme|IFRAP|2022-01-20|2022-01-20
389| Emplois & Economie|    Formation professionnelle & apprentissage    | Jean-Luc Mélenchon|Rétablir d'encadrement de la création de centres de formation d'apprentis sous l'autorité des régions et interdire les diplômes privés professionnels.|0||Programme|IFRAP|2022-01-20|2022-01-20
390| Emplois & Economie|    Formation professionnelle & apprentissage    | Jean-Luc Mélenchon|Rétablir le bac pro en 4 ans et y renforcer les enseignements généraux.|0||Programme|IFRAP|2022-01-20|2022-01-20
391| Emplois & Economie|    Formation professionnelle & apprentissage    | Jean-Luc Mélenchon|Réserver la taxe d'apprentissage aux établissements publics.|0||Programme|IFRAP|2022-01-20|2022-01-20
392| Emplois & Economie|    Formation professionnelle & apprentissage    | Valérie Pécresse|Stratégie de soutien aux études, d’insertion professionnelle et d’accès au logement des jeunes.|0||Programme|IFRAP|2022-01-20|2022-01-20
393| Emplois & Economie|    Formation professionnelle & apprentissage    | Valérie Pécresse|Création d'une banque des jeunes pour assurer le financement des études pour tous, avec un remboursement différé après l’entrée dans la vie active, et conditionné à un niveau minimum de revenu.|0||Programme|IFRAP|2022-01-20|2022-01-20
394| Emplois & Economie|    Formation professionnelle & apprentissage    | Valérie Pécresse|Pour aider les jeunes à trouver un contrat d’apprentissage, les entreprises de moins de 10 salariés bénéficieront d’une exonération totale de charges patronales.|0||Programme|IFRAP|2022-01-20|2022-01-20
395| Emplois & Economie|    Formation professionnelle & apprentissage    | Fabien Roussel|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
396| Emplois & Economie|    Formation professionnelle & apprentissage    | Christiane Taubira |Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
397| Emplois & Economie|    Formation professionnelle & apprentissage    | Eric Zemmour |Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
398| Emplois & Economie|    Industrie & relocalisation    | Nicolas  Dupont-Aignan|Allègement massif des normes : pour toute nouvelle norme, deux doivent être supprimées.|0||Programme|IFRAP|2022-01-20|2022-01-20
399| Emplois & Economie|    Industrie & relocalisation    | Nicolas  Dupont-Aignan|75% des marchés publics réservés aux fabrications françaises.|0||Programme|IFRAP|2022-01-20|2022-01-20
400| Emplois & Economie|    Industrie & relocalisation    | Nicolas  Dupont-Aignan|Renégociation des traités de libre-échange déloyaux et interdiction des produits ne respectant pas nos critères environnementaux.|0||Programme|IFRAP|2022-01-20|2022-01-20
401| Emplois & Economie|    Industrie & relocalisation    | Nicolas  Dupont-Aignan|Impulsion donnée à la recherche française en portant les crédits alloués à 3% du PIB pour développer notre souveraineté numérique et scientifique.|0||Programme|IFRAP|2022-01-20|2022-01-20
402| Emplois & Economie|    Industrie & relocalisation    | Anne Hidalgo|Relocaliser nos entreprises, réindustrialiser tous les territoires.|0||Programme|IFRAP|2022-01-20|2022-01-20
403| Emplois & Economie|    Industrie & relocalisation    | Anne Hidalgo|Développer de nouvelles activités en France, développer une politique industrielle donnant à la France des positions fortes dans l’économie durable de demain.|0||Programme|IFRAP|2022-01-20|2022-01-20
404| Emplois & Economie|    Industrie & relocalisation    | Anne Hidalgo|Créer un fonds pour la réindustrialisation et l’emploi local doté de 3 Mds € (apportés par l’État, la Banque des territoires, les régions et des investisseurs privés) qui investira dans leur capital.|0||Programme|IFRAP|2022-01-20|2022-01-20
405| Emplois & Economie|    Industrie & relocalisation    | Anne Hidalgo|Créer un livret de développement industriel par l’écologie afin de flécher l’épargne des Français vers les projets industriels créateurs d’emplois et décarbonant notre économie.|0||Programme|IFRAP|2022-01-20|2022-01-20
406| Emplois & Economie|    Industrie & relocalisation    | Anne Hidalgo|"""Lancer quatre grandes odyssées industrielles de demain autour de l’économie de la vie : [...] Les régions seront les moteurs de ces odyssées, car je considère que les présidents de région sont aujourd’hui les véritables ministres de l’Industrie du pays."""|0||Programme|IFRAP|2022-01-20|2022-01-20
407| Emplois & Economie|    Industrie & relocalisation    | Yannick Jadot|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
408| Emplois & Economie|    Industrie & relocalisation    | Marine Le Pen|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
409| Emplois & Economie|    Industrie & relocalisation    | Jean-Luc Mélenchon|Relocaliser d’urgence les productions essentielles à la vie de notre pays : adopter des mesures anti-dumping d’urgence sur les industries stratégiques, augmenter immédiatement les droits de douane pour les pays aux droits sociaux limités.|0||Programme|IFRAP|2022-01-20|2022-01-20
410| Emplois & Economie|    Industrie & relocalisation    | Jean-Luc Mélenchon|Créer une Agence pour les relocalisations dépendant du Conseil à la planification écologique, chargée de recenser les secteurs industriels indispensables à la souveraineté nationale et à la bifurcation écologique, et établir un plan de relocalisation pour chaque filière ou production stratégique identifiée.|0||Programme|IFRAP|2022-01-20|2022-01-20
411| Emplois & Economie|    Industrie & relocalisation    | Jean-Luc Mélenchon|Favoriser l'installation d'entreprises, d'artisans, de commerçants par la mise en place d'aides spécifiques.|0||Programme|IFRAP|2022-01-20|2022-01-20
412| Emplois & Economie|    Industrie & relocalisation    | Jean-Luc Mélenchon|Gérer les risques industriels avec la création d'une autorité de sûreté indépendante des risques industriels, augmenter le nombre d'inspecteurs des Installations classées pour la protection de l'environnement (ICPE) et augmenter le seuil de l'amende maximale pour les ICPE à 500 000 euros.|0||Programme|IFRAP|2022-01-20|2022-01-20
413| Emplois & Economie|    Industrie & relocalisation    | Jean-Luc Mélenchon|Réviser le Code des marchés publics pour favoriser les entreprises sociales et solidaires, écologiques et locales.|0||Programme|IFRAP|2022-01-20|2022-01-20
414| Emplois & Economie|    Industrie & relocalisation    | Jean-Luc Mélenchon|Instaurer une taxe kilométrique aux frontières de la France pour dissuader les délocalisations et l'importation de produits trop éloignés.|0||Programme|IFRAP|2022-01-20|2022-01-20
415| Emplois & Economie|    Industrie & relocalisation    | Jean-Luc Mélenchon|Exgier un dépôt de garantie préalable aurpès de la Banque de France en contrepartie d'un investissement étranger dans le pays.|0||Programme|IFRAP|2022-01-20|2022-01-20
416| Emplois & Economie|    Industrie & relocalisation    | Jean-Luc Mélenchon|Etablir des critères de localisation de l'activité pour la commande publique nationale et locale et pour l'accord des aides aux entreprises. |0||Programme|IFRAP|2022-01-20|2022-01-20
417| Emplois & Economie|    Industrie & relocalisation    | Jean-Luc Mélenchon|Rendre effectives les peines de réquisition d'intérêt général pour toute délocalisation ou fermeture d'activité.|0||Programme|IFRAP|2022-01-20|2022-01-20
418| Emplois & Economie|    Industrie & relocalisation    | Valérie Pécresse|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
419| Emplois & Economie|    Industrie & relocalisation    | Fabien Roussel|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
420| Emplois & Economie|    Industrie & relocalisation    | Christiane Taubira |Concentrer l’ensemble des aides françaises et européennes à l’investissement et à la recherche pour accélérer la transition écologique des entreprises : décarbonation, nouvelles mobilités, sobriété énergétique du numérique… Ce soutien ira aux entreprises qui relocalisent et qui produisent en France.|0||Programme|IFRAP|2022-01-20|2022-01-20
421| Emplois & Economie|    Industrie & relocalisation    | Eric Zemmour |Revaloriser la production française en augmentant les taxes sur les importations extra-européennes.|0||Programme|IFRAP|2022-01-20|2022-01-20
422| Emplois & Economie|    Industrie & relocalisation    | Eric Zemmour |Créer des zones franches industrielles dans les régions durement touchées par la désindustrialisation.|0||Programme|IFRAP|2022-01-20|2022-01-20
423| Emplois & Economie|    Industrie & relocalisation    | Eric Zemmour |Protéger nos entreprises en élargissant le contrôle des investissements étrangers à tous les secteurs.|0||Programme|IFRAP|2022-01-20|2022-01-20
424| Emplois & Economie|    Industrie & relocalisation    | Eric Zemmour |Créer un grand fonds souverain alimenté par les fonds du livret A pour investir dans nos entreprises.|0||Programme|IFRAP|2022-01-20|2022-01-20
425| Emplois & Economie|    Multinationales & entreprises    | Nicolas  Dupont-Aignan|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
426| Emplois & Economie|    Multinationales & entreprises    | Anne Hidalgo|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
427| Emplois & Economie|    Multinationales & entreprises    | Yannick Jadot|"Mise en place une gouvernance des grandes entreprises avec conseil de surveillance et directoire, similaire à celle qui existe en Allemagne. ""Dans les entreprises de plus de 500 salarié-e-s, un tiers des membres du Conseil de surveillance sont des représentant-e-s des salariés. Cette proportion est portée à la moitié dans les entreprises de plus de 2 000 salarié-e-s. Le Comité social et économique et les Commissions Santé, Sécurité Conditions de Travail voient leur pouvoir de contrôle renforcé sur les décisions managériales dans les domaines concernant le plus directement les conditions d’emploi et de santé des salarié-e-s""."|0||Programme|IFRAP|2022-01-20|2022-01-20
428| Emplois & Economie|    Multinationales & entreprises    | Marine Le Pen|Proposition non encore connue|-1||Programme|IFRAP|2022-01-20|2022-01-20
