|Theme|Sub-theme|Candidate|Proposition|Priority|Keywords|Data_origin|Data_source|Created_at|Updated_at
369| Politiques Publiques|    Santé & crise sanitaire    | Jean Lassalle |Lever les brevets pharmaceutiques et libérer les industries pharmaceutiques des lobbys.|0||Programme|IFRAP|2022-03-14|2022-03-14
370| Politiques Publiques|    Santé & crise sanitaire    | Jean Lassalle |Financer les études des médecins qui s'engagent à rester 6 ans dans un désert médical.|0||Programme|IFRAP|2022-03-14|2022-03-14
371| Politiques Publiques|    Santé & crise sanitaire    | Jean Lassalle |Pas d'hôpitaux à plus de 40 minutes de routes.|0||Programme|IFRAP|2022-03-14|2022-03-14
372| Politiques Publiques|    Santé & crise sanitaire    | Jean Lassalle |Ouvrir 20 000 lits et recruter 100 000 infirmiers et aides-soignants.|0||Programme|IFRAP|2022-03-14|2022-03-14
373| Politiques Publiques|    Santé & crise sanitaire    | Jean Lassalle |Revaloriser le statut et le salaire des aidants. |0||Programme|IFRAP|2022-03-14|2022-03-14
374| Politiques Publiques|    Santé & crise sanitaire    | Jean Lassalle |Augmenter le nombre de places dans les universités de médecine.|0||Programme|IFRAP|2022-03-14|2022-03-14
375| Politiques Publiques|    Santé & crise sanitaire    | Marine Le Pen|Chiffre clé 20 milliards Pour un plan de soutien|1||Programme|IFRAP|2022-03-14|2022-03-14
376| Politiques Publiques|    Santé & crise sanitaire    | Marine Le Pen|Lancer un plan de soutien d’urgence pour la santé de 20 milliards d’euros.|0||Programme|IFRAP|2022-03-14|2022-03-14
377| Politiques Publiques|    Santé & crise sanitaire    | Marine Le Pen|Arrêter les fermetures des lits à l’hôpital public et des maternités.|0||Programme|IFRAP|2022-03-14|2022-03-14
378| Politiques Publiques|    Santé & crise sanitaire    | Marine Le Pen|Revaloriser les salaires des personnels soignants à hauteur de leur travail.|0||Programme|IFRAP|2022-03-14|2022-03-14
379| Politiques Publiques|    Santé & crise sanitaire    | Marine Le Pen|Investir dans les technologies de santé et rapatrier la fabrication des médicaments.|0||Programme|IFRAP|2022-03-14|2022-03-14
380| Politiques Publiques|    Santé & crise sanitaire    | Marine Le Pen|Créer des urgences gériatriques dédiées à nos aînés.|0||Programme|IFRAP|2022-03-14|2022-03-14
381| Politiques Publiques|    Santé & crise sanitaire    | Marine Le Pen|Supprimer les ARS et réduire à 10% les postes administratifs dans les hôpitaux pour libérer des moyens pour les soignants.|0||Programme|IFRAP|2022-03-14|2022-03-14
382| Politiques Publiques|    Santé & crise sanitaire    | Marine Le Pen|Agir contre les déserts médicaux grâce à des incitations financières fortes pour les soignants et augmenter le nombre de maisons de santé.|0||Programme|IFRAP|2022-03-14|2022-03-14
383| Politiques Publiques|    Santé & crise sanitaire    | Marine Le Pen|Donner plus de place à la prévention, notamment grâce aux visites médicales scolaires qui redeviendront systématiques.|0||Programme|IFRAP|2022-03-14|2022-03-14
384| Politiques Publiques|    Santé & crise sanitaire    | Emmanuel Macron|"En matière de santé, ""nous opérerons la révolution de la prévention et ferons reculer les déserts médicaux""."|0||Programme|IFRAP|2022-03-14|2022-03-14
385| Politiques Publiques|    Santé & crise sanitaire    | Emmanuel Macron|En faveur d'une réforme de l’hôpital notamment de la gouvernance et du financement.|0||Programme|IFRAP|2022-03-14|2022-03-14
386| Politiques Publiques|    Santé & crise sanitaire    | Jean-Luc Mélenchon|Chiffre clé 10 000 Ouvertures de places en EPHAD par an et pendant 5 ans|1||Programme|IFRAP|2022-03-14|2022-03-14
387| Politiques Publiques|    Santé & crise sanitaire    | Jean-Luc Mélenchon|Engager un plan pluriannuel de recrutement des professionnels du soin et du médico-social, revaloriser les métiers et les revenus et augmenter les capacités d'acceuil.|0||Programme|IFRAP|2022-03-14|2022-03-14
388| Politiques Publiques|    Santé & crise sanitaire    | Jean-Luc Mélenchon|Réouvrir des services d'urgences, des maternités et des EHPAD publics assurant un service de santé public de proximité à moins de 30min de chaque Français. Créer 10 000 places par an en EHPAD et ce, pendant 5 ans et recruter au moins 210 000 personnes.|0||Programme|IFRAP|2022-03-14|2022-03-14
389| Politiques Publiques|    Santé & crise sanitaire    | Jean-Luc Mélenchon|Créer un pôle public du médicament pour faciliter l’égal accès aux traitements, protéger la recherche de la finance et supprimer l’influence des entreprises privées dans les activités médicales et hospitalières, notamment par l’arrêt de l’accès libre des visiteurs médicaux à l’hôpital public.|0||Programme|IFRAP|2022-03-14|2022-03-14
390| Politiques Publiques|    Santé & crise sanitaire    | Jean-Luc Mélenchon|Combler les déserts médicaux, et créer un corps de médecins généralistes fonctionnaires rémunérés pendant leurs études afin de pallier l’insuffisance de médecins dans certaines zones. Suppression du numerus clausus et mobilisation de la médecine libérale. Créer des réseaux de centres de santé pluridisciplinaires publics.|0||Programme|IFRAP|2022-03-14|2022-03-14
391| Politiques Publiques|    Santé & crise sanitaire    | Jean-Luc Mélenchon|Affecter les recettes des taxes sur le cannabis à des programmes de lutte contre les addictions et pour une politique de prévention et d’aide à la désintoxication.|0||Programme|IFRAP|2022-03-14|2022-03-14
392| Politiques Publiques|    Santé & crise sanitaire    | Jean-Luc Mélenchon|Renforcer la médecine du travail.|0||Programme|IFRAP|2022-03-14|2022-03-14
393| Politiques Publiques|    Santé & crise sanitaire    | Jean-Luc Mélenchon|Abroger les lois sur l'état d'urgence sanitaire et le pass sanitaire.|0||Programme|IFRAP|2022-03-14|2022-03-14
394| Politiques Publiques|    Santé & crise sanitaire    | Jean-Luc Mélenchon|Interdire le dépôt de brevets sur les médicaments et les équipements nécessaires à une réponse sanitaire urgente. Réquisitionner les entreprises indispensables à la production de matériel sanitiaire.|0||Programme|IFRAP|2022-03-14|2022-03-14
395| Politiques Publiques|    Santé & crise sanitaire    | Jean-Luc Mélenchon|Supprimer la tarification à l'acte, revenir à la dotation globale de fonctionnement ainsi que sur les suppressions de lits et de personnels.|0||Programme|IFRAP|2022-03-14|2022-03-14
396| Politiques Publiques|    Santé & crise sanitaire    | Philippe  Poutou |Plan « emploi formation » de 100 000 hospitaliers·ères.|0||Programme|IFRAP|2022-03-14|2022-03-14
397| Politiques Publiques|    Santé & crise sanitaire    | Philippe  Poutou |Revalorisation immédiate de 400 euros par mois et des grilles salariales.|0||Programme|IFRAP|2022-03-14|2022-03-14
398| Politiques Publiques|    Santé & crise sanitaire    | Philippe  Poutou |Arrêt des fermetures de lits, réouverture et extension des hôpitaux de proximité, avec au moins un service d’urgence, une maternité, un bloc opératoire.|0||Programme|IFRAP|2022-03-14|2022-03-14
399| Politiques Publiques|    Santé & crise sanitaire    | Philippe  Poutou |Des formations médicales, paramédicales sous le statut de travailleur·euse en formation, rémunérées au SMIC revalorisé à 1800 euros nets, avec engagement à servir dans le service public.|0||Programme|IFRAP|2022-03-14|2022-03-14
400| Politiques Publiques|    Santé & crise sanitaire    | Philippe  Poutou |Expropriation des cliniques privées et intégration à l’hôpital public.|0||Programme|IFRAP|2022-03-14|2022-03-14
401| Politiques Publiques|    Santé & crise sanitaire    | Philippe  Poutou |Expropriation des grands groupes de l’industrie pharmaceutique et levée des brevets.|0||Programme|IFRAP|2022-03-14|2022-03-14
402| Politiques Publiques|    Santé & crise sanitaire    | Philippe  Poutou |Interdiction des dépassements d’honoraires, suppression des franchises et des forfaits hospitaliers.|0||Programme|IFRAP|2022-03-14|2022-03-14
403| Politiques Publiques|    Santé & crise sanitaire    | Philippe  Poutou |Remboursement à 100 % de tous les soins et médicaments prescrits et généralisation du tiers payant.|0||Programme|IFRAP|2022-03-14|2022-03-14
404| Politiques Publiques|    Santé & crise sanitaire    | Philippe  Poutou |Créer 300 000 postes dans la Santé et les Ehpad.|0||Programme|IFRAP|2022-03-14|2022-03-14
405| Politiques Publiques|    Santé & crise sanitaire    | Valérie Pécresse|Les tests PCR et antigéniques doivent être payants pour pousser à la vaccination.|0||Programme|IFRAP|2022-03-14|2022-03-14
406| Politiques Publiques|    Santé & crise sanitaire    | Valérie Pécresse|Élargir les compétences de tous les professionnels de santé et créer un nouveau métier d’« infirmier praticien » et mettre en place une procédure accélérée et simplifiée d’autorisation des délégations de tâche entre professionnels de santé.|0||Programme|IFRAP|2022-03-14|2022-03-14
407| Politiques Publiques|    Santé & crise sanitaire    | Valérie Pécresse|Créer un statut spécial pour les travailleurs des hôpitaux en favorisant leur droit au logement, qu’ils soient prioritaires, notamment dans les villes (valable pour tous les travailleurs de première ligne).|0||Programme|IFRAP|2022-03-14|2022-03-14
408| Politiques Publiques|    Santé & crise sanitaire    | Valérie Pécresse|Recruter 25 000 soignants supplémentaires en 5 ans à l’hôpital public.|0||Programme|IFRAP|2022-03-14|2022-03-14
409| Politiques Publiques|    Santé & crise sanitaire    | Valérie Pécresse|Demander à l’assurance maladie de prévoir, par région, une dotation « lutte contre la désertification sanitaire» qui permettra d’abonder la rémunération des professionnels de santé en fonction de leur activité dans les zones sous tension. Elle permettra d’aider les jeunes médecins à s’installer et à exercer à la fin de leurs études dans les zones qui en manquent, par exemple dans des maisons médicales. La région pourra demander aussi à utiliser cette dotation pour tous les professionnels de santé, du pédicure-podologue au dentiste, en fonction de la rareté de ces professions sur leurs territoires.|0||Programme|IFRAP|2022-03-14|2022-03-14
410| Politiques Publiques|    Santé & crise sanitaire    | Valérie Pécresse|Revaloriser financièrement les carrières des infirmières en renforçant les pratiques avancées et celles des sages-femmes en leur déléguant davantage de responsabilités. Permettre aux personnels paramédicaux ayant déjà cinq ans d’études supérieures de rejoindre le deuxième cycle des études médicales. Pour déverrouiller en pratique le numerus clausus et accroître le nombre de maîtres de stage et donc d’étudiants en médecine, j’autoriserai et développerai les stages d’internes dans les hôpitaux privés, quel que soit leur statut.|0||Programme|IFRAP|2022-03-14|2022-03-14
411| Politiques Publiques|    Santé & crise sanitaire    | Fabien Roussel|Suppression des franchises médicales, des participations forfaitaires et des dépassements d'honoraires.|0||Programme|IFRAP|2022-03-14|2022-03-14
412| Politiques Publiques|    Santé & crise sanitaire    | Fabien Roussel|Lutte contre les déserts médicaux : dans les zones denses, un médecin ne devra s'installer que si un autre part à la retraite (conventionnement sélectif à l'installation) et les centres de santé seront massivement développés. Chaque bassin de vie devra disposer d'un établissement de santé à moins de 30min.|0||Programme|IFRAP|2022-03-14|2022-03-14
413| Politiques Publiques|    Santé & crise sanitaire    | Fabien Roussel|Suppression des quota pour les formations initiales, médicales et paramédicales et ouverture de 12 000 places d'étudiants en médecine par an.|0||Programme|IFRAP|2022-03-14|2022-03-14
414| Politiques Publiques|    Santé & crise sanitaire    | Fabien Roussel|Création de 100 000 emplois dans l'hôpital public.|0||Programme|IFRAP|2022-03-14|2022-03-14
415| Politiques Publiques|    Santé & crise sanitaire    | Fabien Roussel|Stopper les privatisations des hôpitaux publics et lancer un moratoire. Développer des hôpitaux de proximité.|0||Programme|IFRAP|2022-03-14|2022-03-14
416| Politiques Publiques|    Santé & crise sanitaire    | Fabien Roussel|Mettre fin au financement à l'activité (T2A).|0||Programme|IFRAP|2022-03-14|2022-03-14
417| Politiques Publiques|    Santé & crise sanitaire    | Fabien Roussel|Remplacer les ARS par des services régionaux démocratiques de l'Etat composés de 3 collèges (usagers, professionnels de santé et élus du territoire).|0||Programme|IFRAP|2022-03-14|2022-03-14
418| Politiques Publiques|    Santé & crise sanitaire    | Fabien Roussel|"Créer sur 3 ans, 300 000 emplois en Ehpad et 100 000 aides à domicile. Créer un véritable statut des proches aidants avec une augmentation de l'indemnité et de la durée du congé. Ces mesures seront financées par une ""contribution solidarité"" (CASA-ACT) des actionnaires à hauteur de 2% des dividendes perçus."|0||Programme|IFRAP|2022-03-14|2022-03-14
419| Politiques Publiques|    Santé & crise sanitaire    | Eric Zemmour |Chiffre clé 1 000 médecins recrutés par l'Etat comme salariés|1||Programme|IFRAP|2022-03-14|2022-03-14
420| Politiques Publiques|    Santé & crise sanitaire    | Eric Zemmour |Suppression de l'aide médiacale d'Etat (AME).|0||Programme|IFRAP|2022-03-14|2022-03-14
421| Politiques Publiques|    Santé & crise sanitaire    | Eric Zemmour |Supression du pass sanitaire.|0||Programme|IFRAP|2022-03-14|2022-03-14
